Date,Open,High,Low,Close,Volume
2022-12-13,146.87831847453648,147.34007759813417,141.71056497387187,142.9189910888672,93886200
2022-12-14,142.80109523487565,144.0881201971517,138.6845702087708,140.69862365722656,82291200
2022-12-15,138.63545090272245,139.3133532425607,133.6445335943197,134.10629272460938,98931900
2022-12-16,134.29294719185827,135.23610381983994,131.38484844130548,132.1511688232422,160156900
2022-12-19,132.74070852472047,132.829126684755,129.01717664823065,130.0487518310547,79592600
2022-12-20,129.08590439011405,130.91328746393052,127.61220884643005,129.97994995117188,77432800
2022-12-21,130.64800547841642,134.4108428696223,130.42204304769788,133.07469177246094,85928000
2022-12-22,131.9939809440485,132.20028988979308,128.01500065859045,129.91114807128906,77852100
2022-12-23,128.62415014924704,130.0978457490201,127.3665977700706,129.54766845703125,63814900
2022-12-27,129.07609558176017,129.1055682957193,126.46273834186272,127.74976348876953,69007800
2022-12-28,127.39606774936588,128.73221899747332,123.66271014073895,123.82972717285156,85438400
2022-12-29,125.74554877459363,128.1918817150827,125.49011356491995,127.33714294433594,75703700
2022-12-30,126.1581629090278,127.67115035805845,125.19534521858718,127.65149688720703,77034200
2023-01-03,127.99539057563403,128.60451337209517,121.99253578697103,122.87675476074219,112117500
2023-01-04,124.66482384759799,126.40378887161263,122.88656686996354,124.14411926269531,89113600
2023-01-05,124.90059741127011,125.52937352892073,122.57216342720855,122.82759857177734,80962700
2023-01-06,123.80026688503307,128.00520329992693,122.699904718632,127.34695434570312,87754700
2023-01-09,128.18205614149144,131.07050217869943,127.61222532540481,127.86766052246094,70790800
2023-01-10,127.9757103650532,128.958174020526,125.87323874198964,128.43746948242188,63896200
2023-01-11,128.94836939344688,131.1687321095965,128.17222961380043,131.1490936279297,69458900
2023-01-12,131.5322547782573,131.90558081812333,129.13504077259947,131.07049560546875,71379600
2023-01-13,129.71468306570503,132.55400260182785,129.35117628841525,132.3968048095703,57809700
2023-01-17,132.46561675484807,134.88246968730516,131.77789498509242,133.55615234375,63646600
2023-01-18,134.42069543585905,136.1792989256054,132.6620769549058,132.83892822265625,69672800
2023-01-19,131.72876893688178,133.86071392112063,131.42420750930626,132.8979034423828,58280400
2023-01-20,132.90770800117681,135.59966433835268,131.86629872212012,135.45228576660156,80223600
2023-01-23,135.6978804326285,140.806703627411,135.4817372209474,138.6354522705078,81760300
2023-01-24,137.84950755371702,140.64953566811175,137.8396883115422,140.03057861328125,66435100
2023-01-25,138.41932337339787,139.93231102042415,136.37579688239575,139.372314453125,65799300
2023-01-26,140.65933109437518,141.72039372676826,139.41159795380088,141.43548583984375,54105100
2023-01-27,140.64951214628343,144.64813175929368,140.57091324840124,143.3709259033203,70555800
2023-01-30,142.41792955695834,142.9975794810538,140.34493076851774,140.49229431152344,64015300
2023-01-31,140.19756045993424,141.8088002532181,139.78492752410364,141.75967407226562,65874500
2023-02-01,141.44532609516176,144.03903014040526,138.84180280794712,142.8797149658203,77663600
2023-02-02,146.28885767804982,148.52887400177488,145.57166328269082,148.17520141601562,118339000
2023-02-03,145.43409313083382,154.6201342687517,145.23760339877686,151.79063415527344,154357300
2023-02-06,149.8944947732861,150.41519933800663,148.1358763450209,149.0692138671875,69858300
2023-02-07,147.99832954313612,152.50783427872634,147.99832954313612,151.93800354003906,83322600
2023-02-08,151.18154087876943,151.86926257026718,148.51905726950346,149.2559051513672,64120100
2023-02-09,151.0832773681269,151.62363543992853,147.782198500911,148.22430419921875,56007100
2023-02-10,147.0632318137508,148.9130734935689,146.8270751036462,148.58836364746094,57450700
2023-02-13,148.52935383999073,151.78627208132363,148.49983612289876,151.3828582763672,62199000
2023-02-14,149.68057287811524,151.30412220458746,148.44078385852455,150.74325561523438,61707600
2023-02-15,150.6546952720313,153.00636811059493,150.42838780610393,152.83909606933594,65573800
2023-02-16,151.0482818929642,153.82306709582505,150.8908590911332,151.24508666992188,68167900
2023-02-17,149.90686323328694,150.54643357945778,148.43091780603734,150.10365295410156,59144100
2023-02-21,147.79135689260553,148.87372305726493,146.03006833094608,146.09893798828125,58867200
2023-02-22,146.48271250078488,147.54539539799444,144.80014250744384,146.52207946777344,51011300
2023-02-23,147.68313363952294,147.92912460701393,144.87884561858363,147.0041961669922,48394200
2023-02-24,144.75090982195374,144.82962872471046,143.38320079150859,144.35733032226562,55469600
2023-02-27,145.34131909727375,146.77789803104127,145.08547886576312,145.54794311523438,44998500
2023-02-28,144.69188448050687,146.68932985809187,144.47541123636594,145.04611206054688,50547000
2023-03-01,144.47538049709883,144.86895994047165,142.68455949733774,142.97975158691406,55479000
2023-03-02,142.06468141879296,144.35731860288683,141.59236804059648,143.5701446533203,52238100
2023-03-03,145.66599039801153,148.6867663889097,144.96738452683869,148.60804748535156,70732300
2023-03-06,151.32379221822697,153.79355106354063,150.99909736370918,151.3631591796875,87558000
2023-03-07,151.23521425072406,151.55992406603715,148.70643540651363,149.1688995361328,56182000
2023-03-08,150.35952840818192,151.00894821688513,149.39524794362458,150.41856384277344,47204800
2023-03-09,151.09749920529256,152.06177965604292,147.82089750549494,148.1751251220703,53833600
2023-03-10,147.80122193638456,148.5195113692859,145.24290982690115,146.11863708496094,68572400
2023-03-13,145.43968998615728,150.6842189540097,145.33145336527863,148.05703735351562,84457100
2023-03-14,148.85404568502526,150.94004418166887,147.6929755826584,150.14303588867188,73695900
2023-03-15,148.7655134809102,150.79247683579462,147.51587504804607,150.53665161132812,77167900
2023-03-16,149.71992520737962,153.95097226183628,149.20825986230471,153.3507537841797,76161100
2023-03-17,153.57707174404283,154.22649145558808,151.80593390078133,152.51438903808594,98944600
2023-03-20,152.5832627325511,155.28916298853815,151.6780028890537,154.87588500976562,73641400
2023-03-21,154.79722327478603,156.84385517693187,154.02971754385752,156.7257843017578,73938300
2023-03-22,156.7454546452784,159.5399085601911,155.27934300701256,155.2990264892578,75701800
2023-03-23,156.28296029217628,158.95934282613845,155.15139299961646,156.38134765625,67622100
2023-03-24,156.31249715364865,157.76875944157217,155.31869907440637,157.68020629882812,59196500
2023-03-27,157.37517430078694,158.19186606543823,155.33836200567538,155.74179077148438,52390300
2023-03-28,155.4367781198492,155.94844355059743,153.47868455836303,155.1219024658203,45992200
2023-03-29,156.8143056879684,158.46737267599337,156.7946372221569,158.19186401367188,51305700
2023-03-30,158.93965597985908,159.86458426430409,158.68383082177425,159.75634765625,49501700
2023-03-31,159.8350878653574,162.35403288236776,159.31358823359025,162.25563049316406,68749800
2023-04-03,161.6357239671043,163.6233198649464,161.586522778444,163.5052490234375,56976200
2023-04-04,163.92836877990578,164.16451047380076,162.46225736922722,162.9739227294922,46278300
2023-04-05,162.0982064947886,162.40323287933546,159.20535043705326,161.1339111328125,51511700
2023-04-06,159.8252203026454,162.31466233453045,159.40212310856722,162.01947021484375,45390100
2023-04-10,158.8314373555464,159.43165588378906,157.51292944566782,159.43165588378906,47716900
2023-04-11,159.74652133194326,159.7563555644006,157.93601661540757,158.22137451171875,47644200
2023-04-12,158.6346426672523,159.4611686435216,157.21773241416443,157.53260803222656,50133100
2023-04-13,159.03805912639,163.14118599216286,158.8314201412513,162.905029296875,68445600
2023-04-14,161.9506011686896,163.65286938363687,161.19295983913122,162.5606689453125,49386500
2023-04-17,162.44258319038994,162.7377753387549,161.39958394505072,162.58033752441406,41516200
2023-04-18,163.43641422586148,164.72540456754612,162.99361844758067,163.80047607421875,49923000
2023-04-19,163.1412083770297,165.46336364998885,162.8853681685066,164.94186401367188,47720200
2023-04-20,163.42655222639002,165.17800667808302,162.90505258707114,163.97756958007812,52456400
2023-04-21,162.40320545287983,163.78074857435575,161.85218820428946,162.37368774414062,58337300
2023-04-24,162.35406204687058,162.94444645995347,161.26186139253676,162.67877197265625,41949600
2023-04-25,162.54097982284455,163.64301445601814,161.1043860925183,161.1437530517578,48714100
2023-04-26,160.44513945575562,162.6295403559192,160.1893142654478,161.1339111328125,45498800
2023-04-27,162.5409858833323,165.85693915334915,162.5409858833323,165.7093505859375,64902300
2023-04-28,165.78806481489534,167.12625617335198,165.1878463008649,166.95896911621094,55275900
2023-05-01,166.56538074727197,167.71661652166532,165.93564455408003,166.8704071044922,52472900
2023-05-02,167.36238122666072,167.61822139630092,164.85327080237903,165.8372344970703,48425700
2023-05-03,166.78188428598025,168.17911124939818,164.47941231869004,164.76475524902344,65136000
2023-05-04,162.24580144031648,164.36131774887434,161.67510059572527,163.13136291503906,81235400
2023-05-05,168.23814318555767,171.50491053581004,168.02166992672903,170.78662109375,113453200
2023-05-08,169.7140651629481,171.06210572406735,169.35000337616833,170.71771240234375,55962800
2023-05-09,170.27494492179522,170.7570775926942,168.84820036158354,169.01547241210938,45326900
2023-05-10,170.2453844076802,171.23918222770084,169.1433349781908,170.77671813964844,53724500
2023-05-11,171.06211698775132,171.79024060925457,169.40904995436452,170.96371459960938,49514700
2023-05-12,171.07210045600348,171.50564580777203,168.49055408757272,170.0375213623047,45533100
2023-05-15,170.61883064941935,170.66809989196608,168.95362948142878,169.54483032226562,37266700
2023-05-16,169.46600254116325,170.5991199454283,169.27878844040285,169.54483032226562,42110300
2023-05-17,169.19013234108013,170.39221479568312,167.91905489711874,170.15574645996094,57951600
2023-05-18,170.4611756877155,172.6683084617715,170.04734111161662,172.48109436035156,65496700
2023-05-19,173.80146880445517,173.80146880445517,172.37275062180032,172.5895233154297,55809500
2023-05-22,171.42684301515672,172.14614110589002,170.9046219565987,171.64361572265625,43570900
2023-05-23,170.58929510312979,170.83562631420236,168.7664381272472,169.04232788085938,50747300
2023-05-24,168.57922839342694,169.8897122746601,168.0176010356781,169.31822204589844,45143500
2023-05-25,169.8798495430277,171.3479738482291,169.17041449607095,170.4513397216797,56058300
2023-05-26,170.77652387763237,173.19056694623742,170.5695990272421,172.8555450439453,54835000
2023-05-30,174.36308277683443,176.36329091292328,173.978806707213,174.69808959960938,55964400
2023-05-31,174.72763149140792,176.7179916024166,174.16598919362923,174.6488037109375,99625300
2023-06-01,175.0922328882,177.47671735788407,174.33352850038895,177.44715881347656,68901800
2023-06-02,178.37335293714096,179.11234656032465,176.62932377666553,178.29452514648438,61996900
2023-06-05,179.949884959394,182.2358308287415,175.4272324012079,176.94464111328125,121946500
2023-06-06,177.32891962025158,177.476712338109,174.8261860088602,176.580078125,64848400
2023-06-07,175.82136104700194,178.5507149734009,174.71780207381394,175.21046447753906,61944600
2023-06-08,175.28927455408018,178.18613184931536,174.85574427470908,177.92010498046875,50214900
2023-06-09,178.83648170922714,179.555764726174,177.97925379814166,178.30441284179688,48900000
2023-06-12,178.6098569544308,181.191403498661,178.3142564640164,181.09286499023438,54274900
2023-06-13,180.1173932820357,181.44757286544584,179.7626757194867,180.61990356445312,54929100
2023-06-14,180.67899811094975,181.68403358526143,179.34881869349235,181.25048828125,57462900
2023-06-15,181.26035439367692,183.78278344228747,181.08298811392547,183.28025817871094,65433200
2023-06-16,183.98970387223915,184.245897953939,181.56581317602513,182.20626831054688,101256200
2023-06-20,181.7037512704965,183.36895259993452,181.7037512704965,182.29493713378906,49799100
2023-06-21,182.1865227468729,182.68904794337553,179.91042519875955,181.2603302001953,49515700
2023-06-22,181.04356888160584,184.304991288712,180.97458893469445,184.25572204589844,51245300
2023-06-23,182.8270228675936,184.8075203379306,182.29493904669715,183.9404296875,53117000
2023-06-26,184.08825189117624,185.29034946556595,182.51172604562308,182.5511474609375,48088700
2023-06-27,183.1620179856705,185.6253298715582,182.94524533692336,185.3001708984375,50730800
2023-06-28,185.17209649255778,187.11318769857849,184.84695251457532,186.4727325439453,51216800
2023-06-29,186.30522898461155,187.2807060224463,186.16728410364277,186.8077392578125,46347300
2023-06-30,188.8178174385461,191.6259844129726,188.4532369978983,191.12347412109375,85213200
2023-07-03,190.9362564156046,191.03479491877454,188.94589592351636,189.63563537597656,31458200
2023-07-05,188.7587001877792,190.14799688410469,187.82262949557398,188.522216796875,46920300
2023-07-06,187.05405664400223,189.20207252866174,186.42344937265386,188.99514770507812,45094300
2023-07-07,188.60102706839623,189.84253092683244,187.4481988352347,187.88172912597656,46815000
2023-07-10,186.48257243692333,187.20187038994513,184.29515010539157,185.8421173095703,59922200
2023-07-11,186.3840531601648,186.52199803845542,183.86162393721375,185.3199005126953,46638100
2023-07-12,186.8964167558296,188.88677723101014,185.70418206587038,186.985107421875,60750200
2023-07-13,187.7043680387378,188.38424453327508,186.99493300399138,187.7437744140625,41342300
2023-07-14,187.4383302857117,188.37438582770977,186.8471444335954,187.89158630371094,41616200
2023-07-17,189.08381775872684,191.46831693797242,188.9951421376018,191.14315795898438,50520200
2023-07-18,190.51254970289233,191.4781637647375,189.5961898515042,190.886962890625,48288200
2023-07-19,190.26621270882248,195.3209183853995,189.82280454932882,192.2368621826172,80507300
2023-07-20,192.22700448393437,193.58675746858663,189.6750169550875,190.2957763671875,59581200
2023-07-21,191.25156585425083,192.10879369152832,188.42367321559357,189.12326049804688,71951700
2023-07-24,190.57165886992988,192.04964595897565,189.42867857936756,189.9213409423828,45377800
2023-07-25,190.49284214012596,191.58655325087184,190.08885537064708,190.77857971191406,37283200
2023-07-26,190.82786945588313,192.76896069007793,190.48301476563847,191.64569091796875,47471900
2023-07-27,193.14338839624878,194.30606454519102,189.72430983845956,190.3844757080078,47460200
2023-07-28,191.8131659299023,193.7444090416655,191.29094501886246,192.95614624023438,48291400
2023-07-31,193.18281674759237,193.6065143149622,192.3945537420343,193.5670928955078,38824100
2023-08-01,193.36016991822595,193.8429695122176,192.41425136889904,192.73941040039062,35175100
2023-08-02,192.17775117305615,192.31569604997566,189.03457754647138,189.7538604736328,50389300
2023-08-03,188.75868668614032,189.54693452970886,187.8915960163783,188.3645477294922,61235200
2023-08-04,182.79743931128007,184.63014382216585,179.25026444025556,179.31924438476562,115956800
2023-08-07,179.45723692919626,180.4425618735659,174.7473848978987,176.22537231445312,97576100
2023-08-08,177.05300588853657,177.62449604499406,174.97397007455905,177.16139221191406,67823000
2023-08-09,178.2156906972674,178.27480777933516,174.41233639065635,175.5750274658203,60378500
2023-08-10,176.8460961883882,178.09746293161143,174.99369573264087,175.35826110839844,54686900
2023-08-11,174.95376621930987,176.2364063672045,174.19403724396824,175.41748046875,52036700
2023-08-14,175.59506357405235,177.29211207450308,174.9438673937282,177.065185546875,43675600
2023-08-15,176.49291042563854,177.08489459113486,174.68732936330193,175.0819854736328,43622600
2023-08-16,174.7662850202376,176.15745776554937,174.14468726786023,174.21376037597656,46964900
2023-08-17,174.7761369036864,175.1411945839284,171.1649745274817,171.67803955078125,66062900
2023-08-18,170.0007364455324,172.76337470680727,169.6652772069575,172.16151428222656,61172200
2023-08-21,172.7337706675176,173.77962299820936,171.42151715942626,173.4934844970703,46311900
2023-08-22,174.69719959083847,175.30892111024494,173.89801113995804,174.86492919921875,42038900
2023-08-23,176.13773826499084,179.1273031269572,175.95027131734813,178.70303344726562,52722800
2023-08-24,178.25902046647073,178.68329009610582,173.6612029173666,174.02627563476562,54945800
2023-08-25,175.0129348306344,176.7593040006282,173.4737548580186,176.2265167236328,51449600
2023-08-28,177.68677460091166,178.1801023209798,176.1673318473753,177.7854461669922,43820700
2023-08-29,177.3019791564373,182.43258442181371,177.10465107991652,181.66299438476562,53003900
2023-08-30,182.4720614420058,185.34323241647965,182.27473336292013,185.14588928222656,60813900
2023-08-31,185.33334709899387,186.59626480914432,184.97815055206615,185.36294555664062,60794500
2023-09-01,186.96131537308187,187.3855699191495,185.76745585396847,186.9317169189453,45766500
2023-09-05,185.76746926717502,187.44478036173828,185.10641198511868,187.16851806640625,45280000
2023-09-06,185.88589107308178,186.32989809435446,179.04837565163587,180.4691619873047,81755800
2023-09-07,172.84227669356144,175.83185624974686,171.22416252451072,175.19052124023438,112488800
2023-09-08,175.96997548136457,177.83475336123297,175.4174358773743,175.80223083496094,65551300
2023-09-11,177.66702357259294,177.89395007164453,174.9734438173143,176.96649169921875,58953100
2023-09-12,177.09477490699047,177.72623373133553,172.487096210491,173.9473419189453,90370200
2023-09-13,174.15451849429098,174.93398459835862,171.6582818339781,171.88522338867188,84267900
2023-09-14,171.6780051777774,173.74998712440222,171.26361179948515,173.39479064941406,60895800
2023-09-15,174.12492983939754,174.14466716160445,171.50043808217407,172.67454528808594,109259500
2023-09-18,174.12494029407293,176.98624997924455,173.8190795297471,175.59506225585938,67257600
2023-09-19,175.1510553991506,177.23289871202428,174.7662604292434,176.6803741455078,51826900
2023-09-20,176.8678428874874,177.3019736755132,173.0593524132158,173.14816284179688,58436200
2023-09-21,172.22071489897561,173.9473619674597,171.53992021743218,171.60897827148438,63149100
2023-09-22,172.33907993619778,174.71692282922322,171.72735846610487,172.4574737548828,56725400
2023-09-25,171.87535356826675,174.6083930174941,171.82601779128095,173.7302703857422,46172700
2023-09-26,172.4871029695211,172.8620217812148,169.3692683155077,169.66526794433594,64588900
2023-09-27,170.31646332448594,170.7308568174817,166.79411110643792,168.1556854248047,66921800
2023-09-28,167.08025562257725,169.7343615943213,165.3832067868562,168.41224670410156,56294400
2023-09-29,169.72445084440017,170.7604419321708,168.06686209293406,168.92526245117188,51861100
2023-10-02,168.93514418826848,171.97404472395215,168.64900568223578,171.43138122558594,52164500
2023-10-03,169.96126458937815,171.31299281082715,168.54049336939298,170.09939575195312,49594600
2023-10-04,168.80684851428336,171.8852232303615,168.68845469814508,171.34255981445312,53020300
2023-10-05,171.4708632688818,173.1087151128758,170.37567499430378,172.575927734375,48527900
2023-10-06,171.48069938400815,175.61478762599208,170.86896284182788,175.1214599609375,57266700
2023-10-09,174.45055415802327,176.66066786762835,173.45403753652568,176.60147094726562,42390800
2023-10-10,175.72333700059065,177.32171396949087,175.57532965392068,176.00946044921875,43698000
2023-10-11,175.8219650621156,177.4499552810768,175.22998093671887,177.40061950683594,47551100
2023-10-12,177.6670488234186,179.90674578858014,176.6507798893927,178.2985076904297,56743100
2023-10-13,178.99902980590412,179.5022186651883,175.76280113660414,176.4633331298828,51427100
2023-10-16,174.39134016768617,176.69024903281087,174.15453745424634,176.33505249023438,52517000
2023-10-17,174.2926830064713,176.03906740635364,172.46737941742194,174.7860107421875,57549400
2023-10-18,173.23695950912395,175.21027033840411,172.77323025982977,173.4934844970703,54764400
2023-10-19,173.69079235758196,175.46677490830675,172.85214438582656,173.11854553222656,59302900
2023-10-20,172.97056355030566,173.0790962513972,170.3361953203569,170.572998046875,64244000
2023-10-23,168.62928473640696,171.68790756499885,167.6623515662161,170.69139099121094,55980100
2023-10-24,170.74070856198063,171.35243005141567,169.1620540054936,171.12550354003906,43816600
2023-10-25,169.5863166088348,170.75056262830392,168.37271975850888,168.8167266845703,57157000
2023-10-26,168.0964590692853,169.09299056011605,163.45918215856796,164.66290283203125,70625300
2023-10-27,164.6826577744484,166.70530437202822,164.60372353518264,165.9751739501953,58499100
2023-10-30,166.76447575317525,168.88577853365425,166.61646843152695,168.01751708984375,51131000
2023-10-31,167.09011614768582,168.61942013954004,165.65945361827133,168.4911651611328,44846000
2023-11-01,168.71805482147735,171.9049471971035,167.84979334743332,171.64842224121094,56934900
2023-11-02,173.17776232760195,175.40759814141026,173.118565411641,175.20040893554688,77334800
2023-11-03,171.91485064572058,174.46042350768224,171.0367278993792,174.2926788330078,79829200
2023-11-06,174.02626772873157,177.03555436857033,173.858538133294,176.83822631835938,63841300
2023-11-07,176.78889227095914,180.00539823599848,176.58170308551922,179.3936767578125,70530000
2023-11-08,179.91661457451394,181.00192645947115,179.16674685036813,180.44940185546875,49340300
2023-11-09,180.51849360423827,181.66300252138785,179.38383076688,179.975830078125,53763500
2023-11-10,181.75415237279827,184.32284238950194,181.31944959381738,184.15487670898438,66133400
2023-11-13,183.58184574005094,183.78930789371245,181.99123723697815,182.57412719726562,43627500
2023-11-14,185.4391901985185,185.84425545326624,184.0560589323069,185.1823272705078,60108400
2023-11-15,185.58742199648478,187.21754232445392,185.51825788469085,185.7454833984375,53790500
2023-11-16,187.2866746678448,188.6599317940755,186.37774261703024,187.42498779296875,54412900
2023-11-17,187.95848017105547,188.08691917335904,186.29872264128753,187.4052276611328,50922700
2023-11-20,187.60281994734135,189.598493753426,187.59294582194016,189.14402770996094,46505100
2023-11-21,189.10449492939836,189.21317059662826,187.4546116723618,188.34376525878906,38134500
2023-11-22,189.18357710829596,190.60622016215154,188.53152295340232,189.0057373046875,39617700
2023-11-24,188.57099258448812,188.6006300326625,186.97051008307392,187.6818389892578,24048300
2023-11-27,187.6324520630897,188.37341847212542,186.62473352580105,187.50401306152344,40552600
2023-11-28,187.49414676130317,188.77849160556613,187.11871894105684,188.10667419433594,38415400
2023-11-29,188.6006511365786,189.77632029571453,186.69390474066958,187.08908081054688,43014200
2023-11-30,187.55340318726755,188.02763251612237,185.92328320995222,187.66207885742188,48794400
2023-12-01,188.0375263099119,189.25270705783993,186.95076949469112,188.9365692138672,45704800
2023-12-04,187.69173962433385,187.76090372984268,185.1922139752508,187.1483612060547,43389500
2023-12-05,187.91900363307386,192.05852410413522,187.88935110201328,191.09033203125,66628400
2023-12-06,192.1079050949125,192.41416882595195,189.79609331061306,190.00357055664062,41089700
2023-12-07,191.29777821822415,192.6512720749557,191.2582515665674,191.93006896972656,47477700
2023-12-08,191.86090014217592,193.62934842275146,191.33728508312288,193.35272216796875,53406400
2023-12-11,190.78404615931,191.15947399253523,189.11439931154695,190.8531951904297,60943700
2023-12-12,190.75438957156285,192.3746354774224,189.41076991243543,192.36476135253906,52696900
2023-12-13,192.74018081786602,195.61513413450965,192.50308121236986,195.57562255859375,70404200
2023-12-14,195.63490356313392,197.21562292408947,193.79730618821,195.72381591796875,66831600
2023-12-15,195.1508114803035,196.01032777733312,194.62719637119332,195.19033813476562,128538400
2023-12-18,193.72813612536964,194.26164038796966,192.0486152607036,193.53054809570312,55751900
2023-12-19,193.7973281496765,194.57780625556214,193.53057597994234,194.56793212890625,40714100
2023-12-20,194.5283816611859,195.2989855460905,192.4833221435547,192.4833221435547,52242800
2023-12-21,193.73803856316968,194.70623052718972,191.16934877699248,192.3351287841797,46482500
2023-12-22,192.82909873139974,193.0563392932213,190.64572606781581,191.2681427001953,37149600
2023-12-26,191.27801448490152,191.55464074590694,190.5074106042434,190.72476196289062,28919300
2023-12-27,190.17150836602553,191.16933772508392,188.78836199381533,190.82354736328125,48087700
2023-12-28,191.80161980345068,192.3153607227681,190.8433020640508,191.2483673095703,34049900
2023-12-29,191.56450759639273,192.05848519728596,189.42064661751613,190.2110137939453,42672100
2024-01-02,184.895844683247,186.17031557472808,181.67511554799748,183.40403747558594,82488700
2024-01-03,182.00112426612563,183.6411336613478,181.22063114701328,182.03076171875,58414500
2024-01-04,179.95601742530297,180.88469764157387,178.70132528842504,179.7189178466797,71983600
2024-01-05,179.79798286255345,180.55869755734878,177.99989705667167,178.9977264404297,62379700
2024-01-08,179.89677561800764,183.36450834315934,179.313885613353,183.32498168945312,59144500
2024-01-09,181.7047124117811,182.91989304556353,180.52904335165846,182.91001892089844,42841800
2024-01-10,182.12956878813148,184.15486512874935,181.7047401626592,183.94740295410156,46792900
2024-01-11,184.293153408918,184.7970202008086,181.40832608034748,183.35459899902344,49128400
2024-01-12,183.81894667336306,184.49076406507768,182.95943045197853,183.68063354492188,40477800
2024-01-16,179.96594785640553,182.04064501968628,178.75075193755313,181.41824340820312,65603000
2024-01-17,179.08665457169852,180.72664884969066,178.12833676151584,180.4796600341797,47317400
2024-01-18,183.84857190455077,186.86183815424235,183.59170899023258,186.3579864501953,78005800
2024-01-19,187.0495648712278,189.63800274105876,186.5457131326349,189.25270080566406,68903000
2024-01-22,189.9838116367789,192.97731505960866,189.94428498185601,191.55465698242188,60133900
2024-01-23,192.67102493067515,193.39222799671276,191.49535584528522,192.82908630371094,42355600
2024-01-24,193.06621990928542,194.01466361551059,191.99922639290756,192.1573028564453,53631300
2024-01-25,192.86860899256396,193.9059649333701,190.78402298627717,191.8312530517578,54822100
2024-01-26,191.93004847085402,192.41413683944202,189.6281111952244,190.10232543945312,44594000
2024-01-29,189.6972652775173,189.8849791703456,187.2965414692382,189.42063903808594,47145600
2024-01-30,188.64014902264395,189.48979101081807,185.21194362297624,185.7750701904297,55859400
2024-01-31,184.78715652135838,184.84644650359252,182.12956937209933,182.178955078125,55467800
2024-02-01,181.77390231724044,184.69824158324056,181.6059517240919,184.6093292236328,64885400
2024-02-02,177.69360884630905,185.0736348136651,177.09095561888776,183.61146545410156,102551700
2024-02-05,185.88374317202,186.97049979528117,183.60156933816978,185.41940307617188,69668800
2024-02-06,184.60929974417922,187.02978684421677,184.5203873987695,187.01991271972656,43490800
2024-02-07,188.3437664109805,188.74883163449712,186.33821869210433,187.1285858154297,53439000
2024-02-08,187.1088468471974,187.25703410679802,185.09342474162452,186.05174255371094,40962000
2024-02-09,186.61554504333301,187.94110561883974,185.97256084406592,186.8134002685547,45155200
2024-02-12,186.3880527684402,186.63535673641036,184.77562606711913,185.13174438476562,41781900
2024-02-13,183.76663306878044,184.20189045877694,181.53099558275042,183.04449462890625,56529500
2024-02-14,183.32151955824494,183.52924646908957,180.47257259846702,182.16412353515625,54630500
2024-02-15,181.57060374922136,182.50046922442786,179.39433152096026,181.87725830078125,65434500
2024-02-16,181.44199396902647,182.8565806751117,179.71086599707365,180.34396362304688,49752500
2024-02-20,179.82955095197704,180.46264852115328,178.0588611409836,179.60203552246094,53665600
2024-02-21,179.97792921674792,180.91768122956833,178.71173417109264,180.3538360595703,41371400
2024-02-22,181.50132758611662,182.9653779737103,180.49233824441416,182.38172912597656,52292200
2024-02-23,183.0148347964746,183.04451006700117,180.2648157032703,180.55169677734375,45119700
2024-02-26,180.2746995194681,180.78908088671756,178.70183486744935,179.2063446044922,40867400
2024-02-27,179.1470080612827,181.93658908973126,177.62360710096542,180.66050720214844,54318900
2024-02-28,180.54180381169616,181.145226165725,178.18748003378263,179.46356201171875,48953900
2024-02-29,179.31516246277232,180.6011460945577,177.59392143922238,178.80076599121094,136682600
2024-03-01,177.61370457626955,178.5831318593588,175.46710804516843,177.72251892089844,73563100
2024-03-04,174.25036500096815,174.9922768844708,171.91581500377694,173.21170043945312,81510100
2024-03-05,168.91849794898403,170.1846930657021,167.7907924514621,168.285400390625,95132400
2024-03-06,169.21526961759642,169.39333632878757,166.86093094295472,167.2961883544922,68587700
2024-03-07,167.32586658446218,168.88882954707424,166.67299554984157,167.177490234375,71765100
2024-03-08,167.17750030588184,171.82681238429842,167.11814976227143,168.8888397216797,76267000
2024-03-11,171.07500788792643,172.49948126334272,170.1946063009313,170.88705444335938,60139500
2024-03-12,171.28273835287425,172.1532532324886,169.16581679091567,171.36187744140625,59825400
2024-03-13,170.90685960163916,171.32232852748163,168.9185256992457,169.2845458984375,52488700
2024-03-14,171.0453430786352,172.43023944819464,170.19461671040915,171.13436889648438,72913500
2024-03-15,169.3240932528417,170.75845336914062,168.45357838204507,170.75845336914062,121752700
2024-03-18,173.67662817447325,175.79354941833483,171.64873273149365,171.84657287597656,75604200
2024-03-19,172.45991109697533,174.7054356079408,171.1640405724947,174.18115234375,55215200
2024-03-20,173.82502584048726,176.7432098388672,173.2018149693641,176.7432098388672,53423100
2024-03-21,175.1406653733646,175.57592275278003,168.9976284397713,169.52191162109375,106181300
2024-03-22,169.90770741812418,171.18380430580046,168.22604350725265,170.42210388183594,71160100
2024-03-25,168.7305586050563,170.08577952012527,167.6226265638577,169.00753784179688,54288300
2024-03-26,168.16668772081567,169.5713723598813,167.7512188918725,167.87982177734375,57388400
2024-03-27,168.5722593701728,171.72786002382026,168.2754916266955,171.44097900390625,60273300
2024-03-28,169.89782982249778,170.37264922530974,168.67119667981044,169.6307373046875,65672700
2024-04-01,169.34385933496506,169.40320986933065,167.65229363436822,168.1963653564453,46240500
2024-04-02,167.25662806803024,167.51381877100314,166.41578850586058,167.0192108154297,49329500
